"","price","date_sold","suburb","num_bath","num_bed","num_parking","property_size","type","suburb_population","suburb_median_income","suburb_sqkm","suburb_lat","suburb_lng","suburb_elevation","cash_rate","property_inflation_index","km_from_cbd","year","type_grouped","price_per_size"
"2464",560000,2018-06-25,"Girraween",1,2,1,124,"Villa",5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,"2018","others",4516.12903225806
"2465",355000,2018-06-25,"Buff Point",1,1,1,588,"House",3511,27456,2.094,-33.22787,151.53669,15,1.5,166.6,76.92,"2018","House",603.741496598639
"2466",690000,2018-06-26,"Plumpton",2,4,3,555,"House",9209,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,"2018","House",1243.24324324324
"2467",632500,2018-06-26,"Ruse",2,5,1,613,"House",5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,"2018","House",1031.81076672104
"2468",2900000,2018-06-27,"Forest Lodge",4,4,2,392,"House",4583,55276,0.445,-33.88032,151.18079,16,1.5,166.6,3.18,"2018","House",7397.95918367347
"2469",1795000,2018-06-27,"Lane Cove",2,3,0,739,"House",10817,58084,2.58,-33.81806,151.16504,57,1.5,166.6,6.67,"2018","House",2428.95805142084
"2470",1679000,2018-06-27,"Middle Cove",2,3,2,1024,"House",1340,53404,1.036,-33.79242,151.21235,59,1.5,166.6,8.07,"2018","House",1639.6484375
"2471",825000,2018-06-27,"Hamlyn Terrace",3,5,3,639,"House",6069,29952,5.215,-33.25323,151.47277,17,1.5,166.6,72.13,"2018","House",1291.07981220657
"2472",775000,2018-06-27,"Casula",2,4,3,380,"House",15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,"2018","House",2039.47368421053
"2473",610000,2018-06-27,"Gorokan",2,4,2,581,"House",8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,"2018","House",1049.91394148021
"2474",2380000,2018-06-28,"Mosman",1,3,0,286,"House",28475,67340,8.65,-33.82846,151.24866,26,1.5,166.6,5.42,"2018","House",8321.67832167832
"2475",1840000,2018-06-28,"St Ives",2,4,2,930,"House",17300,48464,14.264,-33.72491,151.16978,167,1.5,166.6,15.99,"2018","House",1978.49462365591
"2476",1120000,2018-06-28,"Long Jetty",2,4,3,582,"House",6390,28288,2.539,-33.35917,151.48543,10,1.5,166.6,61.67,"2018","House",1924.39862542955
"2477",1011000,2018-06-29,"Rozelle",1,2,1,139,"Townhouse",8725,75764,1.834,-33.86465,151.17428,17,1.5,166.6,3.3,"2018","Townhouse",7273.38129496403
"2478",915000,2018-06-29,"Ettalong Beach",2,4,2,639,"House",4793,25792,1.777,-33.51595,151.33432,6,1.5,166.6,40.41,"2018","House",1431.92488262911
"2479",785000,2018-06-29,"Springfield",2,4,2,820,"House",4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,"2018","House",957.317073170732
"2480",750000,2018-06-29,"Springfield",2,3,2,1195,"House",4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,"2018","House",627.615062761506
"2481",658000,2018-06-29,"Casula",1,3,1,392,"House",15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,"2018","House",1678.57142857143
"2482",607000,2018-06-29,"Wentworthville",1,2,2,125,"Villa",11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,"2018","others",4856
"2483",555000,2018-06-29,"Tumbi Umbi",1,4,1,541,"House",5108,32344,13.109,-33.37857,151.42921,161,1.5,166.6,57.68,"2018","House",1025.87800369686
"2484",2038000,2018-06-30,"Roseville",2,3,1,679,"House",10082,51896,3.923,-33.78256,151.18105,89,1.5,166.6,9.54,"2018","House",3001.47275405007
"2485",1861000,2018-06-30,"Henley",2,3,2,197,"Apartment / Unit / Flat",469,57928,0.273,-33.84211,151.13803,8,1.5,166.6,7.12,"2018","Apartment / Unit / Flat",9446.70050761421
"2486",1012500,2018-06-30,"Toowoon Bay",2,3,1,948,"House",530,29588,0.55,-33.36239,151.49762,21,1.5,166.6,61.83,"2018","House",1068.03797468354
"2487",755000,2018-06-30,"Bligh Park",2,4,3,529,"House",6366,41288,2.115,-33.63844,150.80041,22,1.5,166.6,45.52,"2018","House",1427.22117202268
"2488",593000,2018-06-30,"Raby",1,3,1,559,"House",5944,39104,2.659,-34.02019,150.81645,67,1.5,166.6,40.23,"2018","House",1060.8228980322
"2489",1350000,2018-07-13,"Hurstville",2,3,1,402,"House",29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,"2018","House",3358.20895522388
"2490",1160000,2018-07-13,"Terrigal",2,4,2,609,"House",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","House",1904.7619047619
"2491",1099000,2018-07-13,"Wentworthville",2,4,4,923,"House",11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,"2018","House",1190.68255687974
"2492",787500,2018-07-13,"Wattle Grove",2,3,1,309,"House",8952,44096,2.591,-33.95266,150.93951,15,1.5,166.6,26.82,"2018","House",2548.54368932039
"2493",785000,2018-07-13,"Marsfield",2,2,2,20695,"Apartment / Unit / Flat",13297,32448,3.863,-33.77752,151.10509,87,1.5,166.6,13.73,"2018","Apartment / Unit / Flat",37.9318676008698
"2494",780000,2018-07-13,"Springfield",2,3,2,658,"House",4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,"2018","House",1185.4103343465
"2495",775500,2018-07-13,"Buff Point",2,4,2,904,"House",3511,27456,2.094,-33.22787,151.53669,15,1.5,166.6,76.92,"2018","House",857.853982300885
"2496",650000,2018-07-13,"Terrigal",1,3,1,651,"House",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","House",998.463901689708
"2497",600000,2018-07-13,"Wentworthville",2,2,1,116,"Apartment / Unit / Flat",11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,"2018","Apartment / Unit / Flat",5172.41379310345
"2498",430000,2018-07-13,"Kanwal",1,3,1,321,"Duplex",4099,25116,2.433,-33.26125,151.48444,37,1.5,166.6,71.67,"2018","others",1339.56386292835
"2499",1900000,2018-07-14,"Rozelle",2,4,0,240,"House",8725,75764,1.834,-33.86465,151.17428,17,1.5,166.6,3.3,"2018","House",7916.66666666667
"2500",1250000,2018-07-14,"Budgewoi",3,5,4,582,"House",3360,29120,2.814,-33.23957,151.56058,3,1.5,166.6,76.65,"2018","House",2147.76632302406
"2501",735000,2018-07-14,"Ashfield",2,2,2,128,"Apartment / Unit / Flat",23841,35412,3.414,-33.88947,151.12753,38,1.5,166.6,8.08,"2018","Apartment / Unit / Flat",5742.1875
"2502",680000,2018-07-14,"Casula",1,3,2,565,"House",15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,"2018","House",1203.53982300885
"2503",630000,2018-07-14,"Ashfield",1,2,1,69,"Apartment / Unit / Flat",23841,35412,3.414,-33.88947,151.12753,38,1.5,166.6,8.08,"2018","Apartment / Unit / Flat",9130.4347826087
"2504",1850000,2018-07-16,"Hurstville",3,6,1,776,"House",29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,"2018","House",2384.0206185567
"2505",432000,2018-07-16,"Girraween",1,2,1,105,"Apartment / Unit / Flat",5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,"2018","Apartment / Unit / Flat",4114.28571428571
"2506",835000,2018-07-17,"Terrigal",2,4,2,789,"House",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","House",1058.30164765526
"2507",752000,2018-07-17,"Girraween",2,3,1,162,"Villa",5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,"2018","others",4641.97530864198
"2508",1875000,2018-07-18,"Freshwater",2,3,1,381,"House",8866,57044,1.782,-33.77603,151.28481,18,1.5,166.6,12.07,"2018","House",4921.25984251968
"2509",685000,2018-07-18,"Casula",1,3,2,708,"House",15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,"2018","House",967.514124293785
"2510",2000000,2018-07-19,"Cherrybrook",2,4,2,609,"House",18765,39936,8.26,-33.72178,151.04593,156,1.5,166.6,21.99,"2018","House",3284.07224958949
"2511",785000,2018-07-19,"Terrigal",2,4,2,590,"House",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","House",1330.50847457627
"2512",675000,2018-07-19,"Terrigal",0,0,0,855,"Vacant land",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","others",789.473684210526
"2513",475000,2018-07-19,"Kanwal",1,3,1,506,"House",4099,25116,2.433,-33.26125,151.48444,37,1.5,166.6,71.67,"2018","House",938.735177865613
"2514",925000,2018-07-20,"Terrigal",3,5,2,669,"House",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","House",1382.66068759342
"2515",741000,2018-07-20,"Springfield",2,4,2,670,"House",4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,"2018","House",1105.97014925373
"2516",740500,2018-07-20,"Hamlyn Terrace",2,4,2,780,"House",6069,29952,5.215,-33.25323,151.47277,17,1.5,166.6,72.13,"2018","House",949.358974358974
"2517",665000,2018-07-20,"Hamlyn Terrace",2,4,2,510,"House",6069,29952,5.215,-33.25323,151.47277,17,1.5,166.6,72.13,"2018","House",1303.92156862745
"2518",655000,2018-07-20,"Bligh Park",2,4,1,761,"House",6366,41288,2.115,-33.63844,150.80041,22,1.5,166.6,45.52,"2018","House",860.709592641261
"2519",535000,2018-07-20,"Watanobbi",2,4,2,491,"House",3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,"2018","House",1089.61303462322
"2520",430000,2018-07-20,"Ruse",1,2,0,569,"House",5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,"2018","House",755.711775043937
"2521",2355000,2018-07-21,"Ashbury",3,4,2,580,"House",3329,38636,1.031,-33.90113,151.11777,21,1.5,166.6,9.41,"2018","House",4060.34482758621
"2522",1890000,2018-07-21,"Hurstville",3,6,2,569,"House",29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,"2018","House",3321.61687170475
"2523",1650000,2018-07-21,"St Ives",0,0,0,1353,"Vacant land",17300,48464,14.264,-33.72491,151.16978,167,1.5,166.6,15.99,"2018","others",1219.51219512195
"2524",1228000,2018-07-21,"Forest Lodge",2,2,1,117,"Apartment / Unit / Flat",4583,55276,0.445,-33.88032,151.18079,16,1.5,166.6,3.18,"2018","Apartment / Unit / Flat",10495.7264957265
"2525",585000,2018-07-21,"Hurstville",1,1,1,91,"Apartment / Unit / Flat",29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,"2018","Apartment / Unit / Flat",6428.57142857143
"2526",640000,2018-07-23,"Raby",1,3,4,680,"House",5944,39104,2.659,-34.02019,150.81645,67,1.5,166.6,40.23,"2018","House",941.176470588235
"2527",620000,2018-07-23,"Plumpton",1,3,2,518,"House",9209,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,"2018","House",1196.9111969112
"2528",385000,2018-07-23,"Gorokan",1,2,1,581,"House",8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,"2018","House",662.650602409639
"2529",2200000,2018-07-24,"Grays Point",1,3,4,797,"House",3125,47268,1.319,-34.05591,151.08069,11,1.5,166.6,24.3,"2018","House",2760.3513174404
"2530",1600000,2018-07-24,"Kirkham",2,4,3,4961,"House",699,48256,4.22,-34.03394,150.70955,82,1.5,166.6,49.9,"2018","House",322.515621850433
"2531",950000,2018-07-24,"Gorokan",3,4,2,601,"House",8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,"2018","House",1580.69883527454
"2532",505000,2018-07-24,"Gorokan",2,3,3,708,"House",8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,"2018","House",713.276836158192
"2533",3100000,2018-07-25,"Chippendale",2,3,2,200,"Apartment / Unit / Flat",8617,28080,0.464,-33.88626,151.19999,25,1.5,166.6,2.52,"2018","Apartment / Unit / Flat",15500
"2534",1500000,2018-07-25,"Tascott",2,3,2,740,"House",1602,36868,2.129,-33.45183,151.31618,4,1.5,166.6,46.89,"2018","House",2027.02702702703
"2535",1400000,2018-07-25,"Long Point",3,5,6,6839,"House",212,33540,2.011,-34.0115,150.89643,72,1.5,166.6,33.22,"2018","House",204.708290685773
"2536",1000000,2018-07-25,"West Gosford",3,4,3,920,"House",1335,31668,4.782,-33.42083,151.32376,3,1.5,166.6,50.4,"2018","House",1086.95652173913
"2537",635000,2018-07-25,"Girraween",1,2,1,137,"Villa",5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,"2018","others",4635.03649635037
"2538",407000,2018-07-25,"South Windsor",1,2,1,250,"House",5892,33696,8.905,-33.63042,150.79928,18,1.5,166.6,46.1,"2018","House",1628
"2539",862000,2018-07-26,"Girraween",2,4,2,441,"House",5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,"2018","House",1954.6485260771
"2540",5350000,2018-07-27,"Linley Point",3,5,4,1170,"House",346,68588,0.202,-33.82689,151.14887,29,1.5,166.6,7.06,"2018","House",4572.64957264957
"2541",1500000,2018-07-27,"Woolooware",2,3,2,594,"House",3962,44408,1.86,-34.0446,151.1403,16,1.5,166.6,20.92,"2018","House",2525.25252525253
"2542",1100000,2018-07-27,"Horsfield Bay",3,5,2,1001,"House",544,38064,0.417,-33.49244,151.30151,33,1.5,166.6,42.2,"2018","House",1098.9010989011
"2543",680000,2018-07-27,"Casula",3,4,3,702,"House",15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,"2018","House",968.660968660969
"2544",410000,2018-07-27,"Kanwal",1,3,1,699,"House",4099,25116,2.433,-33.26125,151.48444,37,1.5,166.6,71.67,"2018","House",586.552217453505
"2545",2850000,2018-07-28,"Roseville",4,5,3,916,"House",10082,51896,3.923,-33.78256,151.18105,89,1.5,166.6,9.54,"2018","House",3111.35371179039
"2546",1798888,2018-07-28,"Pyrmont",2,3,2,166,"Apartment / Unit / Flat",12813,57772,0.933,-33.86923,151.19249,27,1.5,166.6,1.67,"2018","Apartment / Unit / Flat",10836.6746987952
"2547",1650000,2018-07-28,"Port Hacking",1,3,1,784,"House",1093,55120,0.407,-34.06694,151.1244,52,1.5,166.6,23.74,"2018","House",2104.59183673469
"2548",1026000,2018-07-28,"McGraths Hill",2,6,10,1619,"House",2552,42328,3.093,-33.61305,150.84178,16,1.5,166.6,44.11,"2018","House",633.72452130945
"2549",695000,2018-07-28,"Wentworthville",1,3,2,256,"Villa",11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,"2018","others",2714.84375
"2550",1450000,2018-07-30,"Tumbi Umbi",3,6,3,10000,"House",5108,32344,13.109,-33.37857,151.42921,161,1.5,166.6,57.68,"2018","House",145
"2551",1340000,2018-07-30,"Tennyson Point",2,3,2,243,"Villa",1219,48568,0.449,-33.83175,151.11687,24,1.5,166.6,9.37,"2018","others",5514.40329218107
"2552",792000,2018-07-30,"Terrigal",3,4,2,569,"House",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","House",1391.91564147627
"2553",683000,2018-07-31,"Ruse",2,5,2,562,"House",5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,"2018","House",1215.3024911032
"2554",1260000,2018-08-13,"Canada Bay",2,3,3,1431,"Townhouse",1238,42588,0.322,-33.86462,151.11506,9,1.5,166.6,8.78,"2018","Townhouse",880.503144654088
"2555",918000,2018-08-13,"North Parramatta",3,4,1,288,"Townhouse",13248,37908,5.243,-33.79411,151.0117,56,1.5,166.6,19.97,"2018","Townhouse",3187.5
"2556",815000,2018-08-13,"Girraween",2,4,1,412,"House",5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,"2018","House",1978.15533980583
"2557",675000,2018-08-14,"Ruse",1,3,1,575,"House",5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,"2018","House",1173.91304347826
"2558",440000,2018-08-14,"Watanobbi",1,3,3,753,"House",3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,"2018","House",584.329349269588
"2559",1260000,2018-08-15,"Peakhurst",2,4,3,695,"House",10539,31876,3.707,-33.96181,151.05799,48,1.5,166.6,17.67,"2018","House",1812.94964028777
"2560",705000,2018-08-15,"Lurnea",1,3,1,556,"House",9311,22724,2.504,-33.93623,150.89729,34,1.5,166.6,29.97,"2018","House",1267.98561151079
"2561",685000,2018-08-15,"Plumpton",2,4,2,400,"House",9209,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,"2018","House",1712.5
"2562",660000,2018-08-16,"Erskineville",1,1,1,88,"Apartment / Unit / Flat",8014,71812,0.808,-33.90226,151.18621,14,1.5,166.6,4.66,"2018","Apartment / Unit / Flat",7500
"2563",576000,2018-08-16,"Ruse",2,3,3,1021,"House",5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,"2018","House",564.152791380999
"2564",425000,2018-08-16,"Rosemeadow",1,3,1,270,"House",7862,32864,2.976,-34.10624,150.79181,149,1.5,166.6,46.98,"2018","House",1574.07407407407
"2565",2625000,2018-08-17,"Mosman",2,4,1,490,"House",28475,67340,8.65,-33.82846,151.24866,26,1.5,166.6,5.42,"2018","House",5357.14285714286
"2566",1400000,2018-08-17,"Tumbi Umbi",3,4,3,5565,"House",5108,32344,13.109,-33.37857,151.42921,161,1.5,166.6,57.68,"2018","House",251.572327044025
"2567",915000,2018-08-17,"Terrigal",2,4,2,681,"House",11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,"2018","House",1343.61233480176
"2568",725000,2018-08-17,"South Windsor",2,3,2,601,"House",5892,33696,8.905,-33.63042,150.79928,18,1.5,166.6,46.1,"2018","House",1206.3227953411
"2569",612500,2018-08-17,"Rosemeadow",1,3,1,872,"House",7862,32864,2.976,-34.10624,150.79181,149,1.5,166.6,46.98,"2018","House",702.408256880734
"2570",2230000,2018-08-18,"Pyrmont",2,3,2,218,"Apartment / Unit / Flat",12813,57772,0.933,-33.86923,151.19249,27,1.5,166.6,1.67,"2018","Apartment / Unit / Flat",10229.3577981651
"2571",1925000,2018-08-18,"Freshwater",2,3,0,581,"House",8866,57044,1.782,-33.77603,151.28481,18,1.5,166.6,12.07,"2018","House",3313.25301204819
"2572",840000,2018-08-18,"Casula",2,4,2,786,"House",15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,"2018","House",1068.70229007634
"2573",730000,2018-08-18,"Wattle Grove",2,3,2,450,"House",8952,44096,2.591,-33.95266,150.93951,15,1.5,166.6,26.82,"2018","House",1622.22222222222
"2574",560000,2018-08-18,"South Windsor",1,3,1,544,"House",5892,33696,8.905,-33.63042,150.79928,18,1.5,166.6,46.1,"2018","House",1029.41176470588
"2575",1200000,2018-08-20,"Hurstville",1,3,1,575,"House",29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,"2018","House",2086.95652173913
"2576",2150000,2018-08-21,"Cammeray",2,3,1,303,"House",7006,72020,1.553,-33.82277,151.21527,66,1.5,166.6,4.73,"2018","House",7095.7095709571
"2577",624000,2018-08-22,"Ruse",2,4,2,577,"House",5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,"2018","House",1081.45580589255
"2578",556000,2018-08-22,"Springfield",2,3,2,518,"House",4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,"2018","House",1073.35907335907
"2579",415000,2018-08-22,"Watanobbi",2,3,1,232,"House",3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,"2018","House",1788.79310344828
"2580",765000,2018-08-23,"Cromer",1,2,1,114,"Apartment / Unit / Flat",7592,40144,6.206,-33.73041,151.26832,32,1.5,166.6,15.89,"2018","Apartment / Unit / Flat",6710.52631578947
"2581",4250000,2018-08-24,"Roseville",5,5,2,855,"House",10082,51896,3.923,-33.78256,151.18105,89,1.5,166.6,9.54,"2018","House",4970.76023391813
"2582",1890000,2018-08-24,"Riverview",1,4,1,695,"House",3354,51740,1.372,-33.82437,151.16033,37,1.5,166.6,6.44,"2018","House",2719.42446043165
"2583",1775000,2018-08-24,"Cromer",2,5,2,556,"House",7592,40144,6.206,-33.73041,151.26832,32,1.5,166.6,15.89,"2018","House",3192.44604316547
"2584",1670000,2018-08-24,"Glendenning",1,3,1,2603,"House",5131,37960,3.572,-33.74778,150.8557,32,1.5,166.6,35.29,"2018","House",641.567422205148
"2585",1650000,2018-08-24,"Eastgardens",1,3,4,613,"House",860,36088,0.537,-33.94502,151.22653,31,1.5,166.6,8.99,"2018","House",2691.68026101142
"2586",680000,2018-08-24,"Bligh Park",2,4,4,465,"House",6366,41288,2.115,-33.63844,150.80041,22,1.5,166.6,45.52,"2018","House",1462.36559139785
"2587",2600000,2018-08-25,"Cromer",3,5,3,1012,"House",7592,40144,6.206,-33.73041,151.26832,32,1.5,166.6,15.89,"2018","House",2569.16996047431
"2588",1756000,2018-08-25,"Marsfield",1,4,1,607,"House",13297,32448,3.863,-33.77752,151.10509,87,1.5,166.6,13.73,"2018","House",2892.91598023064
"2589",1650000,2018-08-25,"Palm Beach",2,4,2,942,"House",1593,54704,2.716,-33.59895,151.32589,0,1.5,166.6,31.42,"2018","House",1751.5923566879
"2590",1240000,2018-08-25,"Marsfield",1,3,2,582,"House",13297,32448,3.863,-33.77752,151.10509,87,1.5,166.6,13.73,"2018","House",2130.58419243986
"2591",1199000,2018-08-25,"Mount Pritchard",3,5,2,1012,"House",9955,24128,3.094,-33.90435,150.90114,46,1.5,166.6,28.89,"2018","House",1184.78260869565
"2592",1180000,2018-08-25,"Erskineville",1,3,0,144,"House",8014,71812,0.808,-33.90226,151.18621,14,1.5,166.6,4.66,"2018","House",8194.44444444445
"2593",810000,2018-08-25,"Guildford",1,3,4,607,"House",22331,23140,5.904,-33.85861,150.98884,38,1.5,166.6,20.47,"2018","House",1334.43163097199
"2594",700000,2018-08-25,"Guildford",1,4,3,538,"House",22331,23140,5.904,-33.85861,150.98884,38,1.5,166.6,20.47,"2018","House",1301.11524163569
"2595",545000,2018-08-25,"Watanobbi",2,4,2,757,"House",3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,"2018","House",719.94715984148
"2596",1852000,2018-08-26,"Roseville Chase",2,4,2,1214,"House",1616,52728,1.265,-33.77471,151.20025,64,1.5,166.6,10.07,"2018","House",1525.53542009885
"2597",1273000,2018-08-27,"Cherrybrook",2,4,2,679,"House",18765,39936,8.26,-33.72178,151.04593,156,1.5,166.6,21.99,"2018","House",1874.81590574374
"2598",2182000,2018-08-28,"Rose Bay",2,3,1,285,"House",10053,60008,2.555,-33.87416,151.26568,14,1.5,166.6,5.26,"2018","House",7656.14035087719
"2599",1818000,2018-08-28,"Cherrybrook",3,5,3,841,"House",18765,39936,8.26,-33.72178,151.04593,156,1.5,166.6,21.99,"2018","House",2161.71224732461
"2600",3250000,2018-08-29,"Mosman",2,4,2,809,"House",28475,67340,8.65,-33.82846,151.24866,26,1.5,166.6,5.42,"2018","House",4017.30531520396
"2601",1490000,2018-08-29,"Lapstone",3,3,4,721,"House",961,43524,1.399,-33.77461,150.63551,178,1.5,166.6,54.12,"2018","House",2066.57420249653
"2602",1230000,2018-08-29,"Sandringham",4,4,1,335,"House",1238,39728,0.495,-33.99813,151.14125,3,1.5,166.6,16.06,"2018","House",3671.64179104478
"2603",978000,2018-08-29,"Erskineville",1,2,1,112,"Townhouse",8014,71812,0.808,-33.90226,151.18621,14,1.5,166.6,4.66,"2018","Townhouse",8732.14285714286
"2604",930000,2018-08-29,"Freshwater",1,2,1,60,"Apartment / Unit / Flat",8866,57044,1.782,-33.77603,151.28481,18,1.5,166.6,12.07,"2018","Apartment / Unit / Flat",15500
"2605",650000,2018-08-29,"Plumpton",1,3,1,584,"House",9209,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,"2018","House",1113.01369863014
